ID,Title,Director,Cast,Genre
b755,role models,david wain,"paul rudd, seann william scott, bobb'e j. thompson, christopher mintz-pl...",comedy
b756,the ruins,carter smith,"jonathan tucker, jena malone, shawn ashmore, laura ramsey","mystery & suspense, horror"
b757,saw v,david hackl,"tobin bell, costas mandylor, scott patterson, betsy russell","action & adventure, horror"
b758,the secret life of bees,gina prince-bythewood,"queen latifah, dakota fanning, jennifer hudson, alicia keys","drama, action & adventure"
b759,semi-pro,kent alterman,"will ferrell, woody harrelson, andr benjamin, maura tierney",comedy
b760,seven pounds,gabriele muccino,"will smith, rosario dawson, woody harrelson, michael ealy","drama, romance"
b761,sex and the city,michael patrick king,"sarah jessica parker, kim cattrall, cynthia nixon, kristin davis","comedy, romance"
b762,sex drive,sean anders,"josh zuckerman, amanda crew, clark duke, james marsden",comedy
b764,the sisterhood of the traveling pants 2,sanaa hamri,"amber tamblyn, america ferrera, blake lively, alexis bledel","drama, action & adventure, comedy"
b765,sleepwalking,bill maher,"charlize theron, nick stahl, annasophia robb, dennis hopper",drama
b766,smart people,noam murro,"dennis quaid, sarah jessica parker, thomas haden church, ellen page","drama, romance, comedy"
b767,soul men,malcolm d. lee,"samuel l. jackson, bernie mac, sharon leal, adam herschman","musical & performing arts, comedy"
b768,space chimps,kirk de micco,"andy samberg, kenan thompson, omid abtahi, cheryl hines","action & adventure, animation, kids & family, comedy"
b769,speed racer,larry wachowski,"emile hirsch, matthew fox, susan sarandon, john goodman",action & adventure
b770,the spiderwick chronicles,mark waters,"freddie highmore, sarah bolger, andrew mccarthy, joan plowright","drama, action & adventure, science fiction & fantasy"
b771,spike island,mat whitecross,"elliott tittensor, emilia clarke, chris coghill, matthew mcnulty",drama
b772,the spirit,frank miller (ii),"gabriel macht, samuel l. jackson, scarlett johansson, eva mendes","drama, action & adventure"
b773,spy school (doubting thomas),mark blutman,"forrest landis, annasophia robb, lea thompson, rider strong","action & adventure, kids & family, comedy"
b774,step brothers,adam mckay,"will ferrell, john c. reilly, mary steenburgen, richard jenkins",comedy
b775,step up 2 the streets,jon m. chu,"briana evigan, robert hoffman, adam g. sevani, will kemp","drama, romance"
b776,stop-loss,kimberly pierce,"ryan phillippe, abbie cornish, joseph gordon-levitt, rob brown (vi)",drama
b777,strange wilderness,fred wolf (ii),"steve zahn, allen covert, jonah hill, kevin heffernan",comedy
b778,the strangers,bryan bertino,"jenowade dicarlo lew..., alaina sebastian raz..., liliana zapata, israel cruz","mystery & suspense, horror"
b779,street kings,david ayer,"keanu reeves, forest whitaker, hugh laurie, chris evans","drama, action & adventure, mystery & suspense"
b780,superhero movie,craig mazin,"drake bell, sara paxton, christopher mcdonald, kevin hart","action & adventure, comedy"
b781,swing vote,joshua michael stern,"dennis hopper, madeleine carroll, kevin costner, kelsey grammer",comedy
b782,taken,pierre morel,"liam neeson, maggie grace, famke janssen, xander berkeley","mystery & suspense, action & adventure"
b783,the tale of despereaux,rob stevenhagen,"matthew broderick, emma watson, dustin hoffman, tracey ullman","action & adventure, animation, kids & family, comedy"
b784,gadaar - the traitor,amitoj mann,harbhajan mann,drama
b785,tropic thunder,ben stiller,"jack black, ben stiller, robert downey jr., jay baruchel",comedy
b786,trouble the water,carl deal,"kendall ""wink"" river..., larry simms, kimberly roberts, scott roberts","documentary, special interest"
b787,twilight,catherine hardwicke,"kristen stewart, robert pattinson, billy burke, peter facinelli","horror, romance, mystery & suspense, science fiction & fantasy"
b788,u2 3d,catherine owens,"u2, bono, the edge, adam clayton","musical & performing arts, documentary"
b789,untraceable,gregory hoblit,"diane lane, billy burke, colin hanks, joseph cross","drama, horror, mystery & suspense"
b790,valkyrie,bryan singer,"tom cruise, kenneth branagh, bill nighy, tom wilkinson","mystery & suspense, drama"
b791,vantage point,pete travis (ii),"dennis quaid, matthew fox, forest whitaker, sigourney weaver","drama, action & adventure, mystery & suspense"
b792,vicky cristina barcelona,woody allen,"javier bardem, scarlett johansson, patricia clarkson, rebecca hall","drama, romance, comedy"
b793,w.,oliver stone,"josh brolin, elizabeth banks, ellen burstyn, james cromwell",drama
b794,the wackness,jonathan levine,"ben kingsley, josh peck, famke janssen, olivia thirlby","drama, comedy"
b795,roger waters the wall encore,roger waters,"roger waters, dave kilminster, snowy white, g.e. smith",documentary
b796,waltz with bashir,ari folman,"ari folman, ron ben-yishai, dror harazi, roni dayag","documentary, animation, art house & international, special interest"
b797,wanted,timur bekmambetov,"james mcavoy, morgan freeman, angelina jolie, terence stamp","action & adventure, mystery & suspense, science fiction & fantasy"
b798,war inc.,joshua seftel,"john cusack, hilary duff, marisa tomei, joan cusack","drama, action & adventure, comedy"
b799,welcome home roscoe jenkins,malcolm d. lee,"martin lawrence, james earl jones, margaret avery, joy bryant",comedy
b800,milos forman: co te nezabije... (milos forman: what doesn't kill you...),milos smdmajer,"milos forman, javier bardem, annette bening, jean-claude carriere",documentary
b801,what happens in vegas,tom vaughan,"cameron diaz, ashton kutcher, jason sudeikis, treat williams","comedy, romance"
b802,what just happened?,barry levinson,"robert de niro, catherine keener, john turturro, bruce willis","drama, comedy"
b803,witless protection,charles robert carner,"larry the cable guy, ivana milicevic, yaphet kotto, peter stormare",comedy
b804,the women,diane english,"meg ryan, annette bening, eva mendes, debra messing","drama, comedy"
b805,the wrestler,darren aronofsky,"mickey rourke, marisa tomei, evan rachel wood, ernest miller",drama
b806,yes man,peyton reed,"jim carrey, zooey deschanel, bradley cooper, rhys darby",comedy
b807,zack and miri make a porno,kevin smith,"seth rogen, elizabeth banks, craig robinson, jason mewes","drama, romance, comedy"
b808,500 days of summer,marc webb,"joseph gordon-levitt, zooey deschanel, geoffrey arend, chloe grace moretz","drama, romance, comedy"
b809,12 rounds 3: lockdown,stephen reynolds,"dean ambrose, roger r. cross, daniel cudmore, lochlyn munro",action & adventure
b810,17 again,burr steers,"zac efron, leslie mann, thomas lennon, sterling knight","drama, science fiction & fantasy, comedy"
b811,2012,roland emmerich,"john cusack, amanda peet, chiwetel ejiofor, thandie newton","drama, action & adventure, mystery & suspense, science fiction & fantasy"
b812,nine,rob marshall,"nicole kidman, marion cotillard, daniel day-lewis, kate hudson","drama, romance, musical & performing arts"
b813,adam,max mayer,"hugh dancy, rose byrne, peter gallagher, amy irving","drama, romance"
b814,adventureland,greg mottola,"jesse eisenberg, kristen stewart, martin starr, sue o'malley","drama, comedy"
b815,dead like me: life after death,stephen herek,"ellen muth, laura harris, henry ian cusick, callum blue","science fiction & fantasy, comedy"
b816,alien trespass,r.w. goodwin,"eric mccormack, jenni baird, dan lauria, robert patrick","drama, mystery & suspense, science fiction & fantasy, comedy"
b817,aliens in the attic,john schultz,"carter jenkins, austin robert butler, ashley tisdale, ashley boettcher","action & adventure, kids & family, science fiction & fantasy"
b818,all about steve,phil traill,"sandra bullock, bradley cooper, thomas haden church, ken jeong",comedy
b819,amelia,stuart dryburgh,"hilary swank, richard gere, ewan mcgregor, christopher ecclesto...",drama
b820,american violet,tim disney,"nicole beharie, alfre woodard, michael o'keefe, tim blake nelson",drama
b821,angels & demons,ron howard,"tom hanks, ewan mcgregor, pierfrancesco favino, nicolaj lie kaas","mystery & suspense, drama"
b822,the answer man (arlen faber),john hindman,"jeff daniels, lauren graham, lou taylor pucci, olivia thirlby","drama, romance, comedy"
b823,arcadia lost,phedon papamichael,"nick nolte, haley bennett, carter jenkins, dato bakhtadze",drama
b824,armored,nimrd antal,"matt dillon, jean reno, laurence fishburne, columbus short","mystery & suspense, drama"
b825,assassination of a high school president,brett simon,"bruce willis, reece daniel thompso..., mischa barton, melonie diaz","mystery & suspense, comedy"
b826,astro boy (astroboy),david bowers,"freddie highmore, nicolas cage, kristen bell, nathan lane","action & adventure, animation, kids & family, science fiction & fantasy"
b827,avatar,james cameron,"zoe saldana, sam worthington, sigourney weaver, stephen lang","action & adventure, mystery & suspense, science fiction & fantasy, comedy"
b828,away we go,sam mendes,"john krasinski, maya rudolph, carmen ejogo, jeff daniels","drama, comedy"
b829,bandslam,todd graff,"alyson michalka, gaelan connell, gaelen connell, scott porter","drama, musical & performing arts, comedy"
b830,battle for terra,aristomenis tsirbas,"evan rachel wood, justin long, luke wilson, brian cox","action & adventure, animation, science fiction & fantasy"
b831,beyond a reasonable doubt,peter hyams,"michael douglas, amber tamblyn, jesse metcalfe, joel david moore","mystery & suspense, drama"
b832,big fan,robert d. siegel,"patton oswalt, kevin corrigan, marcia jean kurtz, michael rapaport","drama, comedy"
b833,the blind side,john lee hancock,"sandra bullock, tim mcgraw, quinton aaron, ray mckinnon","drama, sports & fitness, comedy"
b834,boogie town,chris stokes,"marques houston, brenda song, katerina graham, joseph c. phillips","drama, action & adventure, musical & performing arts, science fiction & fantasy"
b835,the box,richard kelly,"cameron diaz, james marsden, frank langella, james rebhorn","horror, mystery & suspense, science fiction & fantasy"
b836,bride wars,gary winick,"kate hudson, anne hathaway, bryan greenberg, chris pratt",comedy
b837,brothers,jim sheridan,"tobey maguire, jake gyllenhaal, natalie portman, sam shepard","mystery & suspense, drama"
b838,the brothers bloom,rian johnson,"adrien brody, mark ruffalo, nora zehetner, rachel weisz","drama, action & adventure, romance, comedy"
b839,brothers at war,jake rademacher,"jake rademacher, isaac rademacher, joe rademacher, claus rademacher","documentary, special interest"
b840,bring it on: all or nothing,steve rash,"hayden panettiere, solange knowles, rihanna, jennifer blushi",comedy
b841,c me dance,greg robbins,"christina demarco, greg robbins, hugh mclean, laura romeo",mystery & suspense
b842,carriers,david pastor,"lou taylor pucci, chris pine, piper perabo, emily vancamp","drama, horror, mystery & suspense, science fiction & fantasy"
b843,chandni chowk to china,nikhil advani,"akshay kumar, deepika padukone, gordon liu, mithun chakravorty","drama, action & adventure, art house & international, comedy"
b845,cloudy with a chance of meatballs,chris miller,"bill hader, anna faris, james caan, andy samberg","animation, kids & family, comedy"
b846,cold souls,sophie barthes,"paul giamatti, david strathairn, dina korzun, emily watson","drama, comedy"
b847,the collector,marcus dunstan,"josh stewart, michael reilly burke, andrea roth, juan fernndez","mystery & suspense, horror"
b848,confessions of a shopaholic,p.j. hogan,"isla fisher, hugh dancy, joan cusack, john goodman","drama, comedy"
b849,coraline,pete kozachik,"dakota fanning, dawn french, ian mcshane, jennifer saunders","action & adventure, animation, kids & family, science fiction & fantasy"
b850,couples retreat,peter billingsley,"vince vaughn, jason bateman, faizon love, jon favreau",comedy
b851,the cove,louie psihoyos,"richard o'barry, simon hutchins, mandy-rae cruickshan..., kirk krack",documentary
b852,crank 2: high voltage,mark neveldine,"jason statham, amy smart, efren ramirez, clifton collins jr.","action & adventure, comedy"
b853,crazy heart,scott cooper,"jeff bridges, maggie gyllenhaal, beth grant, robert duvall","drama, romance, musical & performing arts"
b854,the cross,andrew niccol,"olga kurylenko, orlando bloom, vincent cassel","drama, science fiction & fantasy"
b855,crossing over,wayne kramer,"harrison ford, ashley judd, ray liotta, sean penn",drama
b856,dance flick,damien wayans,"essence atkins, shawn wayans, shoshanna bush, marlon wayans","action & adventure, comedy"
b857,did you hear about the morgans?,marc lawrence,"hugh grant, sarah jessica parker, elisabeth moss, sam elliott","drama, romance, comedy"
b858,district 9,neill blomkamp,"sharlto copley, david james, vanessa haywood, mandla gaduka","drama, action & adventure, art house & international, science fiction & fantasy"
b859,drag me to hell,sam raimi,"alison lohman, justin long, david paymer, reggie lee","mystery & suspense, horror"
b860,dragonball evolution,james wong,"justin chatwin, james marsters, jamie chung, emmy rossum","action & adventure, science fiction & fantasy"
b861,duplicity,tony gilroy,"clive owen, julia roberts, paul giamatti, tom wilkinson","mystery & suspense, drama"
b862,echelon conspiracy,greg marcks,"shane west, edward burns, ving rhames, martin sheen","mystery & suspense, action & adventure"
