ID,Title,Director,Cast,Genre
d564,any day,rustam branaman,"sean bean,kate walsh,eva longoria,tom arnold,shane black,paul ben-victor,willa ford,leonard roberts","drama, romance, thriller"
d565,cas & dylan,jason priestley,"tatiana maslany,richard dreyfuss","comedy, drama"
d566,hyena,gerard johnson,"peter ferdinando,stephen graham,neil maskell,elisa lasowski,myanna buring,richard dormer,tony pitts","crime, drama"
d567,far from men,david oelhoffen,"viggo mortensen,reda kateb",drama
d568,kurt cobain: montage of heck,brett morgen,,documentary
d569,tomorrowland,brad bird,"britt robertson,george clooney,thomas robinson,hugh laurie,raffey cassidy,kathryn hahn","adventure, science fiction"
d570,güeros,alonso ruiz palacios,"tenoch huerta,leonardo ortizgris,sophie alexander-katz","comedy, drama"
d571,the farewell party,"tal granit,sharon maymon","ze'ev revach,levana finkelstein,alisa rozen,ilan dar,rafael tabor",drama
d572,the human centipede 3,tom six,"laurence r. harvey,eric roberts,bree olson,dieter laser",horror
d573,poltergeist,gil kenan,"sam rockwell,jared harris,rosemarie dewitt,nicholas braun,saxon sharbino,kennedi clements,jane adams","horror, thriller"
d574,when marnie was there,hiromasa yonebayashi,"kasumi arimura,sara takatsuki,nanako matsushima,susumu terajima,toshie negishi,ryôko moriyama,hitomi kuroki,hana sugisaki","animation, drama"
d575,love at first fight,thomas cailley,"adèle haenel,kevin azais,antoine laurent,brigitte roüan,william lebghil,thibaut berducat,nicolas wanczycki,frédéric pellegeay,steve tientcheu","comedy, romance"
d576,sunshine superman,marah strauch,,documentary
d577,deep web,alex winter,keanu reeves,documentary
d578,unfreedom,raj amit kumar,"victor banerjee,adil hussain",drama
d579,sunset edge,daniel peddle,"william dickerson,andy foltz,liliane gillenwater",
d580,uncertain terms,nathan silver,"david dahlbom,adinah dancyger,casey drogin,hannah gross,tallie medel,caitlin mehner,gina piersanti","comedy, drama"
d581,i believe in unicorns,leah meyerhoff,"natalia dyer,peter vack,julia garner,amy seimetz,toni meyerhoff",drama
d582,survivor,james mcteigue,"milla jovovich,pierce brosnan,dylan mcdermott,angela bassett,robert forster,james d'arcy,roger rees,genevieve o'reilly,frances de la tour,sonya cassidy","action, thriller"
d583,heaven knows what,"ben safdie,joshua safdie","arielle holmes,caleb landry jones,eléonore hendricks,yuri pleskun",drama
d584,results,andrew bujalski,"cobie smulders,guy pearce,kevin corrigan,giovanni ribisi,brooklyn decker,anthony michael hall,tishuan scott",
d585,freedom,peter cousens,"cuba gooding jr.,william sadler,sharon leal,david rasche,diane salinger",drama
d586,blind,eskil vogt,"ellen dorrit petersen,vera vitali,henrik rafaelsen,marius kolbenstvedt",drama
d587,love & mercy,bill pohlad,"paul dano,john cusack,paul giamatti,elizabeth banks,kenny wormald,jake abel,erin darke,joanna going,brett davern","drama, music"
d588,testament of youth,james kent,"alicia vikander,kit harington,hayley atwell,dominic west,emily watson,colin morgan,anna chancellor,miranda richardson,taron egerton","drama, history, war"
d589,hungry hearts,saverio costanzo,"adam driver,alba rohrwacher,jake weber,natalie gold,victor williams,david aaron baker",drama
d590,wild horses,robert duvall,"robert duvall,james franco,josh hartnett,luciana duvall,adriana barraza,jim parrack",drama
d591,insidious chapter 3,leigh whannell,"dermot mulroney,stefanie scott,lin shaye,leigh whannell,angus sampson,tate berney",horror
d592,the nightmare,rodney ascher,,documentary
d593,spy,paul feig,"melissa mccarthy,jude law,jason statham,rose byrne,miranda hart,allison janney,bobby cannavale,50 cent,morena baccarin,will yun lee","action, comedy"
d594,jurassic world,colin trevorrow,"chris pratt,bryce dallas howard,jake m. johnson,judy greer,vincent d'onofrio,nick robinson,lauren lapkus,omar sy,b.d. wong,irrfan khan","action, adventure, science fiction, thriller"
d595,the stranger,guillermo amoedo,"lorenza izzo,ariel levy,aaron burns,cristobal tapia montt,luis gnecco,sally rose","drama, horror, mystery, thriller"
d596,soaked in bleach,benjamin statler,"kurt cobain,daniel roebuck,sarah scott,august emerson,kurt loder","crime, documentary, drama"
d597,redeemer,ernesto díaz espinoza,"noah segan,marko zaror,loreto aravena","action, crime"
d598,set fire to the stars,andy goddard,"elijah wood,celyn jones,kelly reilly,steven mackintosh,shirley henderson,kevin eldon",drama
d599,live from new york!,bao nguyen,"tom broecker,tina fey,amy poehler,alec baldwin,john goodman,horatio sanz,rachel dratch,cheri oteri,lorne michaels","comedy, documentary"
d600,the yes men are revolting,"laura nix,the yes men","andy bichlbaum,mike bonanno",documentary
d601,the 11th hour,anders morgenthaler,"kim basinger,jordan prentice,sebastian schipper,peter stormare",thriller
d602,the wolfpack,crystal moselle,"bhagavan angulo,govinda angulo,jagadisa angulo,narayana angulo,krsna angulo,mukunda angulo","documentary, drama"
d603,madame bovary,sophie barthes,"mia wasikowska,ezra miller,laura carmichael,henry lloyd-hughes,paul giamatti,rhys ifans,logan marshall-green",drama
d604,me and earl and the dying girl,alfonso gomez-rejon,"thomas mann,rj cyler,olivia cooke,connie britton,nick offerman,molly shannon","comedy, drama, romance"
d605,chagall-malevich,aleksandr mitta,"leonid bichevin,anatoliy belyy,kristina schneidermann,semyon shkalikov","drama, history"
d606,the tribe,miroslav slaboshpitsky,"grigoriy fesenko,yana novikova,rosa babiy,alexander dsiadevich,yaroslav biletskiy,ivan tishko,alexander osadchiy,alexander sidelnikov,alexander panivan","crime, drama"
d607,inside out,pete docter,"amy poehler,mindy kaling,bill hader,phyllis smith,lewis black,kaitlyn dias,paris van dyke,kyle maclachlan","animation, comedy, family"
d608,the wanted 18,"amer shomali,paul cowan",,"animation, documentary"
d609,noble,stephen bradley,"deirdre o'kane,sarah greene,gloria cramer curtis,brendan coyle,mark huberman,ruth negga",drama
d610,the ocean of helena lee,jim akin,"moriah blonna,tom dunne,maria mckee",drama
d611,saint laurent,bertrand bonello,"gaspard ulliel,jérémie renier,léa seydoux,louis garrel,amira casar",drama
d612,playing it cool,justin reardon,"chris evans,michelle monaghan,aubrey plaza,ioan gruffudd,martin starr,ashley tisdale","comedy, romance"
d613,5 flights up,richard loncraine,"morgan freeman,carrie preston,diane keaton,cynthia nixon,alysia reiner,josh pais",drama
d614,i am big bird: the caroll spinney story,"dave lamattina,chad n. walker",caroll spinney,documentary
d615,maggie,henry hobson,"arnold schwarzenegger,abigail breslin,joely richardson,laura cayouette,j.d. evermore","drama, horror, thriller"
d616,the d train,"andrew mogel,jarrad paul","james marsden,jack black,kathryn hahn,jeffrey tambor,mike white,kyle bornheimer",comedy
d617,the seven five,tiller russell,,documentary
d618,the 100-year-old man who climbed out the window and disappeared,felix herngren,"robert gustafsson,iwar wiklander,david wiberg,mia skäringer,jens hultén,sven lönn","adventure, comedy, drama"
d619,dark star: hr giger’s world,belinda sallin,h.r. giger,documentary
d620,the film critic,hernán guerschuny,"rafael spregelburd,dolores fonzi,blanca lewin,ignacio rogers","comedy, drama, foreign"
d621,every secret thing,amy berg,"diane lane,elizabeth banks,dakota fanning,danielle macdonald,nate parker,common","crime, drama"
d622,bessie,dee rees,"queen latifah,mo'nique,mike epps,tika sumpter,michael kenneth williams,charles s. dutton","drama, music, tv movie"
d623,in the name of my daughter,andré téchiné,"catherine deneuve,guillaume canet,adele haenel",drama
d624,echoes of war,kane senes,"james badge dale,ethan embry,william forsythe,maika monroe,rhys wakefield","drama, thriller, western"
d625,slow west,john maclean,"michael fassbender,ben mendelsohn,kodi smit-mcphee,caren pistorius,rory mccann","action, thriller, western"
d626,animals,collin schiffli,"david dastmalchian,kim shaw,john heard,john hoogenakker,shon mcgregory,ilyssa fradin",drama
d627,the connection,cédric jimenez,"jean dujardin,gilles lellouche,céline sallette,mélanie doutey,benoît magimel,guillaume gouix","action, crime, thriller"
d628,mad max: fury road,george miller,"tom hardy,charlize theron,rosie huntington-whiteley,nicholas hoult,zoë kravitz,riley keough,nathan jones","action, adventure, thriller"
d629,area 51,oren peli,"reid warner,ben rovner,darrin bragg","horror, science fiction, thriller"
d630,pitch perfect 2,elizabeth banks,"anna kendrick,rebel wilson,brittany snow,hailee steinfeld,hana mae lee,shelley regner","comedy, music"
d631,i'll see you in my dreams,brett haley,"blythe danner,june squibb,rhea perlman,mary kay place,martin starr,sam elliott,malin akerman","comedy, drama"
d632,paul blart: mall cop 2,andy fickman,"kevin james,raini rodriguez,eduardo verástegui,daniella alonso,neal mcdonough,david henrie,d. b. woodside,nicholas turturro",comedy
d633,the mind of mark defriest,gabriel london,,"animation, documentary"
d634,the second best exotic marigold hotel,john madden,"dev patel,richard gere,maggie smith,bill nighy,judi dench","comedy, drama"
d635,october gale,ruba nadda,"patricia clarkson,scott speedman,tim roth,callum keith rennie","drama, romance, thriller"
d636,unfinished business,ken scott,"dave franco,vince vaughn,james marsden,june diane raphael,sienna miller,nick frost,tom wilkinson",comedy
d637,buzzard,joel potrykus,"joshua burge,joel potrykus,teri ann nelson,alan longstreet,rico bruce wade,katie call","comedy, drama, horror"
d638,chappie,neill blomkamp,"sharlto copley,dev patel,brandon auret,eugene khumbanyiwa,anri du toit,watkin tudor jones,sigourney weaver,hugh jackman","action, comedy, science fiction, thriller"
d639,treading water,analeine cal y mayor,"douglas smith,zoë kravitz,ariadna gil,don mckellar,kim ly,gonzalo vega","comedy, drama"
d640,3 hearts,benoît jacquot,"charlotte gainsbourg,benoit poelvoorde,chiara mastroianni,catherine deneuve","drama, romance"
d641,an honest liar,"tyler measom,justin weinstein","james randi,adam savage,bill nye,uri geller,penn jillette,alice cooper","comedy, documentary, history"
d642,accidental love,"david o. russell,stephen greene","jake gyllenhaal,jessica biel,james marsden,catherine keener,paul reubens,kirstie alley,james brolin,tracy morgan","comedy, romance"
d643,zombeavers,jordan rubin,"rachel melvin,cortney palm,lexi atkins,hutch dano,peter gilroy,rex linn","action, comedy, horror"
d644,la sapienza,eugène green,"fabrizio rongione,christelle prot,ludovico succio,arianna nastro,hervé compagne,sabine ponte",drama
d645,the gunman,pierre morel,"sean penn,javier bardem,ray winstone,jasmine trinca,peter franzén","action, crime, drama, thriller"
d646,spring,"aaron moorhead,justin benson","lou taylor pucci,nadia hilker,nick nevern,augie duke,jeremy gardner,vinny curran","horror, romance, science fiction"
d647,out of the dark,lluís quílez,"julia stiles,scott speedman,stephen rea,alejandro furth,pixie davies,guillermo morales vitola","horror, thriller"
d648,my life directed by nicolas winding refn,liv corfixen,,documentary
d649,bluebird,lance edmands,"amy morton,john slattery,adam driver,margo martindale,louisa krause,emily meade",drama
d650,everly,joe lynch,"salma hayek,jennifer blanc,hiroyuki watanabe,togo igawa,caroline chikezie,gabriella wright,akie kotabe","action, thriller"
d651,danny collins,dan fogelman,"jennifer garner,al pacino,josh peck,annette bening,bobby cannavale,christopher plummer,melissa benoist","comedy, drama"
d652,'71,yann demange,"jack o'connell,paul anderson,sean harris,sam reid,sam hazeldine,charlie murphy,david wilmot,killian scott","action, drama, thriller, war"
d653,the lazarus effect,david gelb,"olivia wilde,mark duplass,donald glover,evan peters,sarah bolger,bruno gunn",thriller
d654,the salvation,kristian levring,"mads mikkelsen,eva green,jeffrey dean morgan,eric cantona,mikael persbrandt,douglas henshall,michael raymond-james,jonathan pryce","drama, western"
d655,the hunting ground,kirby dick,,documentary
d656,a year in champagne,david kennard,,documentary
d657,two men in town,rachid bouchareb,"forest whitaker,harvey keitel,brenda blethyn,luis guzmán,dolores heredia,ellen burstyn","crime, drama"
d658,maps to the stars,david cronenberg,"julianne moore,mia wasikowska,evan bird,john cusack,robert pattinson,sarah gadon,olivia williams",drama
d659,these final hours,zak hilditch,"nathan phillips,angourie rice,daniel henshall,jessica de gouw,david field,sarah snook,kathryn beck,lynette curran","drama, thriller"
d660,merchants of doubt,robert kenner,,documentary
d661,faults,riley stearns,"mary elizabeth winstead,jon gries,lance reddick,leland orser","drama, thriller"
d662,that guy dick miller,elijah drenner,"dick miller,lainie miller,allan arkush,belinda balaski,roger corman,joe dante,fred dekker,corey feldman,robert forster,leonard maltin",documentary
d663,kidnapping mr. heineken,daniel alfredson,"anthony hopkins,jim sturgess,sam worthington,ryan kwanten,mark van eeuwen,thomas cocquerel","action, crime, drama, thriller"
d664,the lovers,roland joffé,"josh hartnett,tamsin egerton,simone kessell,bipasha basu,abhay deol,tehmina sunny,alice englert","action, adventure, romance, science fiction"
d665,champs,bert marcus,"mike tyson,evander holyfield,bernard hopkins",documentary
d666,the wrecking crew,denny tedesco,"lou adler,herb alpert,hal blaine,sonny bono,james burton,glen campbell,al casey,dick clark,sam cooke,sammy davis jr.,the beach boys",documentary
d667,home sweet hell,anthony burns,"patrick wilson,katherine heigl,jordana brewster,kevin mckidd,bryce johnson,james belushi","comedy, drama"
d668,seymour: an introduction,ethan hawke,seymour bernstein,documentary
d669,cymbeline,michael almereyda,"ethan hawke,ed harris,milla jovovich,john leguizamo,john leguizamo,dakota johnson,anton yelchin,bill pullman,delroy lindo",drama
d670,the cobbler,thomas mccarthy,"adam sandler,dan stevens,steve buscemi,dustin hoffman,ellen barkin,dascha polanco,elena kampouris,melonie diaz,method man,yul vazquez","comedy, drama, fantasy"
d671,going clear: scientology and the prison of belief,alex gibney,,documentary
d672,run all night,jaume collet-serra,"liam neeson,joel kinnaman,ed harris,génesis rodríguez,vincent d'onofrio,common,boyd holbrook,holt mccallany","action, crime, drama, mystery, thriller"
d673,it follows,david robert mitchell,"maika monroe,keir gilchrist,olivia luccardi,lili sepe,bailey spry,daniel zovatto,jake weary",horror
d674,amour fou,jessica hausner,"christian friedel,birte schnoeink,stephan grossmann,katharina schüttler,hana sofia lopes","comedy, romance"
d675,"kumiko, the treasure hunter",david zellner,"rinko kikuchi,nobuyuki katsube,shirley venard,david zellner,david zellner","comedy, drama"
d676,insurgent,robert schwentke,"shailene woodley,theo james,ansel elgort,miles teller,naomi watts,maggie q,kate winslet,jai courtney,zoë kravitz,ray stevenson,octavia spencer","action, adventure, romance, science fiction"
d677,backcountry,adam macdonald,"missy peregrym,eric balfour,nicholas campbell,jeff roop,melanie mullen,ashley nay","drama, horror, thriller"
d678,cinderella,kenneth branagh,"cate blanchett,holliday grainger,sophie mcshera,stellan skarsgård,lily james,helena bonham-carter,richard madden,hayley atwell,nonso anozie,derek jacobi,ben chaplin","adventure, drama, family, science fiction"
