ID;title,year,director(s),writer(s),actor(s)
1719;Batman: The Dark Knight Returns, Part 2,Jay Oliva,Bob Goodman,Frank Miller,Peter Weller,Ariel Winter,David Selby,Michael Emerson;2013
1720;Scooby-Doo! and the Samurai Sword,Christopher Berkeley,Joe Sichta,Frank Welker,Casey Kasem,Mindy Cohn,Grey DeLisle;2009
1721;Five Children and It,John Stephenson,David Solomons,E. Nesbit,Tara Fitzgerald,Freddie Highmore,Alex Jennings,Jonathan Bailey;2004
1722;Boiling Pot,Omar Ashmawey,Ibrahim Ashmawey,Omar Ashmawey,Danielle Fishel,Louis Gossett, Jr.,M. Emmet Walsh,Keith David;2015
1723;Chernobyl Diaries,Bradley Parker,Oren Peli,Jesse McCartney,Jonathan Sadowski,Olivia Taylor Dudley,Ingrid Bolsø Berdal;2012
1724;Men, Women & Children,Jason Reitman,Jason Reitman,Erin Cressida Wilson,Chad Kultgen,Rosemarie DeWitt,Jennifer Garner,Judy Greer,Dean Norris;2014
1725;Backcountry,Adam MacDonald,Adam MacDonald,Missy Peregrym,Jeff Roop,Eric Balfour,Nicholas Campbell;2014
1726;Shanghai Knights,David Dobkin,Alfred Gough,Miles Millar,Jackie Chan,Owen Wilson,Fann Wong,Aaron Taylor-Johnson;2003
1727;Ice Age: Collision Course,Mike Thurmeier,Galen T. Chu,Michael J. Wilson,John Leguizamo,Keke Palmer,Queen Latifah,Denis Leary;2016
1728;The Time Machine,George Pal,H.G. Wells,David Duncan,Rod Taylor,Alan Young,Yvette Mimieux,Sebastian Cabot;1960
1729;Julie & Julia,Nora Ephron,Nora Ephron,Julie Powell,Julia Child,Alex Prud'homme,Meryl Streep,Amy Adams,Chris Messina,Stanley Tucci;2009
1730;Secret Window,David Koepp,Stephen King,David Koepp,Johnny Depp,John Turturro,Maria Bello,Timothy Hutton;2004
1731;The Signal,William Eubank,Carlyle Eurbank,William Eubank,David Frigerio,Brenton Thwaites,Laurence Fishburne,Olivia Cooke,Lin Shaye;2014
1732;The Haunted Mansion,Rob Minkoff,David Berenbaum,Eddie Murphy,Terence Stamp,Nathaniel Parker,Marsha Thomason;2003
1733;Lolita,Stanley Kubrick,Vladimir Nabokov,Stanley Kubrick,James B. Harris,James Mason,Sue Lyon,Shelley Winters,Peter Sellers;1962
1734;Johnny English Reborn,Oliver Parker,William Davies,Rowan Atkinson,Dominic West,Gillian Anderson,Rosamund Pike;2011
1735;For Love or Money,Barry Sonnenfeld,Mark Rosenthal,Lawrence Konner,Michael J. Fox,Gabrielle Anwar,Anthony Higgins,Fyvush Finkel;1993
1736;All About Eve,Joseph L. Mankiewicz,Joseph L. Mankiewicz,Mary Orr,Bette Davis,Anne Baxter,George Sanders,Celeste Holm;1950
1737;Step Brothers,Adam McKay,Will Ferrell,Adam McKay,Will Ferrell,John C. Reilly,Mary Steenburgen,Richard Jenkins;2008
1738;Fist of Fury,Lo Wei,Lo Wei,Bruce Lee,Nora Miao,James Tien,Maria Yi;1972
1739;The Purple Rose of Cairo,Woody Allen,Woody Allen,Mia Farrow,Jeff Daniels,Danny Aiello,Irving Metzman;1985
1740;Walking With Dinosaurs,Neil Nightingale,John Collee,Charlie Rowe,Justin Long,Karl Urban,Angourie Rice;2013
1741;48 Hrs.,Walter Hill,Roger Spottiswoode,Walter Hill,Larry Gross,Steven E. de Souza,Jeb Stuart,Nick Nolte,Eddie Murphy,Annette O'Toole,Frank McRae;1982
1742;Jerry Maguire,Cameron Crowe,Cameron Crowe,Tom Cruise,Cuba Gooding Jr.,Renée Zellweger,Kelly Preston;1996
1743;The Girl Who Kicked the Hornet's Nest,Daniel Alfredson,Ulf Ryberg,Stieg Larsson,Michael Nyqvist,Noomi Rapace,Lena Endre,Annika Hallin;2009
1744;New Mischief by Emil,Olle Hellbom,Astrid Lindgren,Jan Ohlsson,Lena Wisborg,Allan Edwall,Emy Storm;1972
1745;RoboCop 3,Fred Dekker,Frank Miller,Fred Dekker,Robert John Burke,Nancy Allen,Mario Machado,Jodi Long;1993
1746;Hero Company,Bob Shirohata,,;2015
1747;Absolution,Keoni Waxman,Keoni Waxman,Richard Beattie,Steven Seagal,Byron Mann,Josh Barnett,Adina Stetcu;2015
1748;Conan the Barbarian,John Milius,John Milius,Oliver Stone,Edward Summer,Robert E. Howard,Arnold Schwarzenegger,James Earl Jones,Max von Sydow,Sandahl Bergman;1982
1749;LelleBelle,Mischa Kamp,Jacqueline Epskamp,Tamara Monzon,Anna Raadsveld,Benja Bruijning,Tom Van Landuyt,Renée Fokker;2010
1750;The Exorcism of Emily Rose,Scott Derrickson,Paul Harris Boardman,Scott Derrickson,Laura Linney,Tom Wilkinson,Campbell Scott,Jennifer Carpenter;2005
1751;Frankenweenie,Tim Burton,John August,Tim Burton,Leonard Ripps,Charlie Tahan,Winona Ryder,Catherine O'Hara,Martin Short;2012
1752;Legend,Ridley Scott,William Hjortsberg,Tom Cruise,Mia Sara,Tim Curry,David Bennent;1985
1753;A Nightmare on Elm Street 4: The Dream Master,Renny Harlin,Brian Helgeland,Jim Wheat,Ken Wheat,Robert Englund,Tuesday Knight,Ken Sagoes,Rodney Eastman;1988
1754;Pokémon: The First Movie: Mewtwo Strikes Back,Michael Haigney,Kunihiko Yuyama,Takeshi Shudo,Rica Matsumoto,Mayumi Iizuka,Yūji Ueda,Ikue Ōtani;1998
1755;Ghost,Jerry Zucker,Bruce Joel Rubin,Patrick Swayze,Demi Moore,Tony Goldwyn,Whoopi Goldberg;1990
1756;The Time Traveler's Wife,Robert Schwentke,Bruce Joel Rubin,Audrey Niffenegger,Eric Bana,Rachel McAdams,Michelle Nolden,Arliss Howard;2009
1757;Unforgiven,Clint Eastwood,David Webb Peoples,Clint Eastwood,Gene Hackman,Morgan Freeman,Richard Harris;1992
1758;Highlander,Russell Mulcahy,Gregory Widen,Christopher Lambert,Roxanne Hart,Clancy Brown,Sean Connery;1986
1759;The Rover,David Michôd,Joel Edgerton,David Michôd,Robert Pattinson,Guy Pearce,Scoot McNairy,Nash Edgerton;2014
1760;Bachelor Party,Neal Israel,Neal Israel,Bob Israel,Pat Proft,Tom Hanks,Tawny Kitaen,Adrian Zmed,George Grizzard;1984
1761;Seeking a Friend for the End of the World,Lorene Scafaria,Lorene Scafaria,Steve Carell,Keira Knightley,Melanie Lynskey,Patton Oswalt;2012
1762;A Man Apart,F. Gary Gray,Christian Gudegast,Paul Scheuring,Vin Diesel,Larenz Tate,Timothy Olyphant,Geno Silva;2003
1763;Executive Decision,Stuart Baird,Jim Thomas,John Thomas,Kurt Russell,Steven Seagal,Halle Berry,John Leguizamo;1996
1764;The Unauthorized Beverly Hills 90210 Story,Vanessa Parise,Jeffrey Roda,Abbie Cobb,Michele Goyns,Adam Korson,David Lennon;2015
1765;Predators,Nimród Antal,Alex Litvak,Michael Finch,Topher Grace,Alice Braga,Laurence Fishburne,Adrien Brody;2010
1766;Police Story 4: First Strike,Stanley Tong,Greg Mellott,Elliot Tong,Nick Tramontane,Stanley Tong,Jackie Chan,Bill Tung,Jackson Liu,Annie Wu;1996
1767;Ninja Assassin,James McTeigue,Matthew Sand,J. Michael Straczynski,Rain,Naomie Harris,Sung Kang,Randall Duk Kim;2009
1768;This Is Where I Leave You,Shawn Levy,Jonathan Tropper,Jason Bateman,Tina Fey,Adam Driver,Rose Byrne;2014
1769;Ghosts of Girlfriends Past,Mark Waters,Jon Lucas,Scott Moore,Matthew McConaughey,Jennifer Garner,Michael Douglas,Emma Stone;2009
1770;Infernal Affairs,Alan Mak,Andrew Lau Wai-Keung,Felix Chong,Alan Mak,Andy Lau,Tony Leung Chiu-Wai,Anthony Wong,Eric Tsang;2002
1771;Signed, Sealed, Delivered: The Impossible Dream,,,;2015
1772;Burnt,John Wells,Steven Knight,Michael Kalesniko,Bradley Cooper,Sienna Miller,Lily James,Jamie Dornan;2015
1773;Wanderlust,David Wain,Ken Marino,David Wain,Paul Rudd,Jennifer Aniston,Justin Theroux,Malin Åkerman;2012
1774;Talladega Nights: The Ballad of Ricky Bobby,Adam McKay,Will Ferrell,Adam McKay,Will Ferrell,John C. Reilly,Gary Cole,Austin Crim;2006
1775;The Royal Tenenbaums,Wes Anderson,Wes Anderson,Owen Wilson,Gene Hackman,Anjelica Huston,Ben Stiller,Gwyneth Paltrow;2001
1776;Machete Kills,Robert Rodriguez,Kyle Ward,Robert Rodriguez,Marcel Rodriguez,Danny Trejo,Mel Gibson,Amber Heard,Michelle Rodriguez;2013
1777;Puli,Chimbu Deven,Chimbu Deven,Vijay,Sudeep,Sridevi Kapoor,Prabhu Ganesan;2015
1778;The Fall,Tarsem Singh,Valeri Petrov,Dan Gilroy,Tarsem Singh,Catinca Untaru,Justine Waddell,Lee Pace,Kim Uylenbroek;2006
1779;The Messenger: The Story of Joan of Arc,Luc Besson,Luc Besson,Andrew Birkin,Milla Jovovich,Dustin Hoffman,Faye Dunaway,John Malkovich;1999
1780;A Nightmare on Elm Street,Samuel Bayer,Wesley Strick,Eric Heisserer,Jackie Earle Haley,Katie Cassidy,Kyle Gallner,Kellan Lutz;2010
1781;Reign of Fire,Rob Bowman,Gregg Shabot,Christian Bale,Matthew McConaughey,Izabella Scorupco,Gerard Butler;2002
1782;Partisan,Ariel Kleiman,Ariel Kleiman,Sarah Cyngler,Vincent Cassel,Nigel Barber,Jeremy Chabriel,Florence Mezzara;2015
1783;Ponyo,Hayao Miyazaki,Hayao Miyazaki,Yuria Nara,Hiroki Doi,George Tokoro,Tomoko Yamaguchi;2008
1784;Europa Report,Sebastián Cordero,Philip Gelatt,Sharlto Copley,Daniel Wu,Michael Nyqvist,Christian Camargo;2013
1785;The Ring Two,Hideo Nakata,Kôji Suzuki,Ehren Kruger,Naomi Watts,Simon Baker,Elizabeth Perkins,David Dorfman;2005
1786;For the Emperor,Park Sang-Joon,,Lee Min-Ki,Park Sung-Woong,Lee Tae-Im,Lee Jae-Won;2014
1787;Tangled Ever After,Nathan Greno,Byron Howard,Nathan Greno,Byron Howard,Mark Kennedy,Mandy Moore,Zachary Levi,Alan Dale,Paul F. Tompkins;2012
1788;Halo 4: Forward Unto Dawn,Stewart Hendler,Aaron Helbing,Todd Helbing,Tom Green,Anna Popplewell,Iain Belcher,Jenna Berman;2012
1789;Broken City,Allen Hughes,Brian Tucker,Mark Wahlberg,Russell Crowe,Catherine Zeta-Jones,Jeffrey Wright;2013
1790;The Deer Hunter,Michael Cimino,Michael Cimino,Deric Washburn,Robert De Niro,John Cazale,John Savage,Christopher Walken;1978
1791;Epic,Chris Wedge,Tom J. Astle,Matt Ember,James V. Hart,William Joyce,Daniel Shere,Josh Hutcherson,Amanda Seyfried,Colin Farrell,Jason Sudeikis;2013
1792;Unstoppable,Tony Scott,Mark Bomback,Denzel Washington,Chris Pine,Rosario Dawson,Jessy Schram;2010
1793;I Spit on Your Grave 2,Steven R. Monroe,Thomas Fenton,Neil Elman,Jemma Dallender,Joe Absolom,Yavor Baharov,Aleksandar Aleksiev;2013
1794;Watch Out, We're Mad,Marcello Fondato,Vicente Coello,Jesús R. Folgar,Marcello Fondato,Francesco Scardamaglia,Terence Hill,Bud Spencer,Patty Shepard,Deogratias Huerta;1974
1795;Ong Bak,Prachya Pinkaew,Suphachai Sittiaumponpan,Prachya Pinkaew,Panna Rittikrai,Tony Jaa,Petchtai Wongkamlao,Pumwaree Yodkamol,Suchao Pongwilai;2003
1796;The NeverEnding Story,Wolfgang Petersen,Herman Weigel,Wolfgang Petersen,Michael Ende,Barret Oliver,Gerald McRaney,Noah Hathaway,Drum Garrett;1984
1797;Stand by Me Doraemon,Takashi Yamazaki,Ryūichi Yagi,Fujiko F. Fujio,Takashi Yamazaki,Megumi Oohara,Subaru Kimura,Wasabi Mizuta,Yumi Kakazu;2014
1798;Final Destination 2,David R. Ellis,J. Mackye Gruber,Eric Bress,Ali Larter,A.J. Cook,Michael Landes,Tony Todd;2003
1799;Jimi: All Is by My Side,John Ridley,John Ridley,Imogen Poots,Burn Gorman,Ruth Negga,André Benjamin;2014
1800;Role Models,David Wain,Paul Rudd,David Wain,Ken Marino,Timothy Dowling,W. Blake Herron,Seann William Scott,Paul Rudd,Elizabeth Banks,Christopher Mintz-Plasse;2008
1801;U Turn,Oliver Stone,John Ridley,Sean Penn,Nick Nolte,Jennifer Lopez,Joaquin Phoenix;1997
1802;The Wolfman,Joe Johnston,Andrew Kevin Walker,David Self,Curt Siodmak,Benicio del Toro,Anthony Hopkins,Emily Blunt,Hugo Weaving;2010
1803;Sphere,Barry Levinson,Michael Crichton,Stephen Hauser,Paul Attanasio,Dustin Hoffman,Sharon Stone,Samuel L. Jackson,Peter Coyote;1998
1804;Outbreak,Wolfgang Petersen,Laurence Dworet,Robert Roy Pool,Dustin Hoffman,Rene Russo,Morgan Freeman,Kevin Spacey;1995
1805;Barbie and the Three Musketeers,William Lau,Amy Wolfram,Kelly Sheridan,Tim Curry,Kira Tozer,Willow Johnson;2009
1806;To Kill a Mockingbird,Robert Mulligan,Horton Foote,Harper Lee,Gregory Peck,Mary Badham,Phillip Alford,Robert Duvall;1962
1807;Dante's Peak,Roger Donaldson,Leslie Bohem,Pierce Brosnan,Linda Hamilton,Charles Hallahan,Jamie Renée Smith;1997
1808;Monte Carlo,Thomas Bezucha,Thomas Bezucha,Selena Gomez,Katie Cassidy,Cory Monteith,Leighton Meester;2011
1809;Contraband,Baltasar Kormákur,Aaron Guzikowski,Mark Wahlberg,Kate Beckinsale,Ben Foster,Giovanni Ribisi;2012
1810;Wer,William Brent Bell,William Brent Bell,Matthew Peterman,A.J. Cook,Sebastian Roché,Vik Sahay,Stephanie Lemelin;2013
1811;The Uninvited,Charles Guard,Thomas Guard,Craig Rosenberg,Doug Miro,Carlo Bernard,Emily Browning,Arielle Kebbel,David Strathairn,Elizabeth Banks;2009
1812;The Terminal,Steven Spielberg,Sacha Gervasi,Jeff Nathanson,Tom Hanks,Catherine Zeta-Jones,Stanley Tucci,Chi McBride;2004
1813;National Lampoon’s European Vacation,Amy Heckerling,John Hughes,Chevy Chase,Beverly D'Angelo,Dana Hill,Jason Lively;1985
1814;Push,Paul McGuigan,David Bourla,Dakota Fanning,Camilla Belle,Chris Evans,Djimon Hounsou;2009
1815;The Net,Irwin Winkler,John D. Brancato,Michael Ferris,Sandra Bullock,Jeremy Northam,Dennis Miller,Wendy Gazelle;1995
1816;The Arrival,David Twohy,David Twohy,Charlie Sheen,Lindsay Crouse,Richard Schiff,Shane;1996
1817;Back to the Future Part II,Robert Zemeckis,Bob Gale,Robert Zemeckis,Michael J. Fox,Christopher Lloyd,Lea Thompson,Elisabeth Shue;1989
1818;The Scorpion King,Chuck Russell,Stephen Sommers,William Osborne,David Hayter,Dwayne Johnson,Kelly Hu,Michael Clarke Duncan,Steven Brand;2002
1819;Once Upon a Time in Mexico,Robert Rodriguez,Robert Rodriguez,Antonio Banderas,Salma Hayek,Johnny Depp,Eva Mendes;2003
1820;Major Payne,Nick Castle,Dean Lorey,Damon Wayans,Gary Rosen,Ross Bickell,Joseph Blaire,Damon Wayans,Orlando Brown;1995
1821;Mr. Popper's Penguins,Mark Waters,Sean Anders,John Morris,Jim Carrey,Carla Gugino,Madeline Carroll,Angela Lansbury;2011
1822;Hostel: Part II,Eli Roth,Eli Roth,Lauren German,Bijou Phillips,Heather Matarazzo,Richard Burgi;2007
1823;Kill the Messenger,Michael Cuesta,Peter Landesman,Jeremy Renner,Mary Elizabeth Winstead,Michael Sheen,Ray Liotta;2014
1824;The Blind Side,John Lee Hancock,John Lee Hancock,Michael Lewis,Sandra Bullock,Quinton Aaron,Kathy Bates,Tim McGraw;2009
1825;Big Fish,Tim Burton,Daniel Wallace,John August,Ewan McGregor,Albert Finney,Billy Crudup,Jessica Lange;2003
1826;TRON,Steven Lisberger,Steven Lisberger,Jeff Bridges,Bruce Boxleitner,David Warner,Cindy Morgan;1982
1827;Magnolia,Paul Thomas Anderson,Paul Thomas Anderson,Julianne Moore,William H. Macy,John C. Reilly,Tom Cruise;1999
1828;Blow,Ted Demme,Bruce Porter,David McKenna,Nick Cassavetes,Johnny Depp,Penélope Cruz,Ethan Suplee,Ray Liotta;2001
1829;Menace II Society,Albert Hughes,Allen Hughes,Tyger Williams,Tyrin Turner,Larenz Tate,Glenn Plummer,Jada Pinkett Smith;1993
1830;Red Vacance Black Wedding,Kim Tai-sik,Park Chul-soo,,Oh In-Hye;2011
1831;Good Luck Chuck,Mark Helfrich,Steve Glenn,Josh Stolberg,Jessica Alba,Dane Cook,Dan Fogler,Lonny Ross;2007
1832;Ali G Indahouse,Mark Mylod,Sacha Baron Cohen,Dan Mazer,Sacha Baron Cohen,Michael Gambon,Charles Dance,Kellie Bright;2002
1833;Akron,Brian O'Donnell,Sasha King,,Matthew Frias,Edmund Donovan,Andrea Burns,Amy da Luz;2015
1834;Epic Movie,Jason Friedberg,Aaron Seltzer,Jason Friedberg,Aaron Seltzer,Kal Penn,Adam Campbell,Jennifer Coolidge,Jayma Mays;2007
1835;Pettersson und Findus - Kleiner Quälgeist, große Freundschaft,Ali Samadi Ahadi,Thomas Springer,Ulrich Noethen,Marianne Sägebrecht,Max Herbrechter;2014
1836;Over the Hedge,Tim Johnson,Karey Kirkpatrick,Len Blum,Lorne Cameron,David Hoselton,Karey Kirkpatrick,Bruce Willis,Garry Shandling,Steve Carell,Wanda Sykes;2006
1837;Drive Angry,Patrick Lussier,Patrick Lussier,Todd Farmer,Nicolas Cage,Amber Heard,William Fichtner,Billy Burke;2011
1838;The Godfather: Part III,Francis Ford Coppola,Mario Puzo,Francis Ford Coppola,Al Pacino,Diane Keaton,Andy García,Talia Shire;1990
1839;The Face of Love,Arie Posin,Arie Posin,Matthew McDuffie,Annette Bening,Ed Harris,Robin Williams,Jess Weixler;2013
1840;Turks & Caicos,David Hare,David Hare,Bill Nighy,Christopher Walken,Winona Ryder,Ralph Fiennes;2014
1841;Jersey Boys,Clint Eastwood,Rick Elice,John Logan,Christopher Walken,Vincent Piazza,Freya Tingley,James Madio;2014
1842;My Neighbors the Yamadas,Isao Takahata,Hisaichi Ishii,Isao Takahata,Hayato Isobata,Masako Araki,Naomi Uno,Tôru Masuoka;1999
1843;Water for Elephants,Francis Lawrence,Richard LaGravenese,Sara Gruen,Robert Pattinson,Reese Witherspoon,Christoph Waltz,Tatum Etheridge;2011
1844;Dumb and Dumberer: When Harry Met Lloyd,Troy Miller,Troy Miller,Robert Brener,Mimi Rogers,Eric Christian Olsen,Luis Guzmán,Rachel Nichols;2003
1845;Into the Grizzly Maze,David Hackl,Guy Moshe,Rick Cleveland,James Marsden,Piper Perabo,Billy Bob Thornton,Thomas Jane;2015
1846;Robin Hood: Men in Tights,Mel Brooks,Evan Chandler,Mel Brooks,J.D. Shapiro,Cary Elwes,Dom DeLuise,Roger Rees,Dave Chappelle;1993
1847;Tootsie,Sydney Pollack,Larry Gelbart,Don McGuire,Dustin Hoffman,Jessica Lange,Teri Garr,Dabney Coleman;1982
1848;Dark City,Alex Proyas,Alex Proyas,Lem Dobbs,David S. Goyer,Rufus Sewell,William Hurt,Kiefer Sutherland,Jennifer Connelly;1998
1849;I Still Know What You Did Last Summer,Danny Cannon,Trey Callaway,Jennifer Love Hewitt,Freddie Prinze Jr.,Mekhi Phifer,Brandy Norwood;1998
1850;Superman III,Richard Lester,David Newman,Leslie Newman,Christopher Reeve,Richard Pryor,Jackie Cooper,Marc McClure;1983
1851;101 Dalmatians II: Patch's London Adventure,Jim Kammerud,Brian Smith,Jim Kammerud,Garrett K. Schiff,Dan Root,Brian Smith,Dodie Smith,Brian Smith,Barry Bostwick,Jason Alexander,Martin Short,Bobby Lockwood;2003
1852;The 13th Warrior,John McTiernan,William Wisher Jr.,Warren Lewis,Michael Crichton,Antonio Banderas,Vladimir Kulich,Dennis Storhøi,Daniel Southern;1999
1853;Max Payne,John Moore,Beau Thorne,Mark Wahlberg,Mila Kunis,Beau Bridges,Chris "Ludacris" Bridges;2008
1854;Mood Indigo,Michel Gondry,Boris Vian,Luc Bossi,Michel Gondry,Romain Duris,Audrey Tautou,Gad Elmaleh,Omar Sy;2013
1855;Breakfast at Tiffany's,Blake Edwards,Truman Capote,George Axelrod,Audrey Hepburn,George Peppard,Patricia Neal,Buddy Ebsen;1961
1856;Paranormal Activity 4,Henry Joost,Ariel Schulman,Christopher B. Landon,Katie Featherston,Kathryn Newton,Matt Shively,Brady Allen;2012
1857;While We're Young,Noah Baumbach,Noah Baumbach,Ben Stiller,Naomi Watts,Adam Driver,Amanda Seyfried;2015
1858;Anchorman 2: The Legend Continues,Adam McKay,Will Ferrell,Adam McKay,Will Ferrell,Steve Carell,Paul Rudd,Luke Wilson;2013
1859;The Physician,Philipp Stölzl,Noah Gordon,Jan Berger,Tom Payne,Ben Kingsley,Stellan Skarsgård,Olivier Martinez;2013
1860;Akira,Katsuhiro Ōtomo,Katsuhiro Ōtomo,Izo Hashimoto,Mitsuo Iwata,Nozomu Sasaki,Mami Koyama,Tesshō Genda;1988
1861;The Ghost Writer,Roman Polanski,Robert Harris,Roman Polanski,Ewan McGregor,Pierce Brosnan,Jon Bernthal,Kim Cattrall;2010
1862;A Walk in the Woods,Ken Kwapis,Bill Bryson,Bill Holderman,Rick Kerb,Robert Redford,Nick Nolte,Emma Thompson,Nick Offerman;2015
1863;End of Watch,David Ayer,David Ayer,Jake Gyllenhaal,Michael Peña,Natalie Martinez,Anna Kendrick;2012
1864;Modern Times,Charles Chaplin,Charles Chaplin,Charles Chaplin,Paulette Goddard,Henry Bergman,Tiny Sandford;1936
1865;The Last Song,Julie Anne Robinson,Nicholas Sparks,Jeff Van Wie,Miley Cyrus,Greg Kinnear,Bobby Coleman,Liam Hemsworth;2010
1866;Road Trip,Todd Phillips,Todd Phillips,Scot Armstrong,Breckin Meyer,Seann William Scott,Amy Smart,Paulo Costanzo;2000
1867;The People vs. Larry Flynt,Miloš Forman,Scott Alexander,Larry Karaszewski,Woody Harrelson,Courtney Love,Edward Norton,Brett Harrelson;1996
1868;Star Trek: The Motion Picture,Robert Wise,Alan Dean Foster,Harold Livingston,William Shatner,Leonard Nimoy,George Takei,James Doohan;1979
1869;Those Magnificent Men in Their Flying Machines or How I Flew from London to Paris in 25 hours 11 minutes,Ken Annakin,Ken Annakin,Jack Davies,Stuart Whitman,Sarah Miles,James Fox,Alberto Sordi;1965
1870;Monsters: Dark Continent,Tom Green,Jay Basu,Tom Green,Johnny Harris,Sam Keeley,Joe Dempsie,Kyle Soller;2014
1871;Before Sunset,Richard Linklater,Richard Linklater,Ethan Hawke,Julie Delpy,Kim Krizan,Ethan Hawke,Julie Delpy,Vernon Dobtcheff,Louise Lemoine Torrès;2004
1872;20,000 Leagues Under the Sea,Richard Fleischer,Jules Verne,Earl Felton,Kirk Douglas,James Mason,Paul Lukas,Peter Lorre;1954
1873;Big Game,Jalmari Helander,Jalmari Helander,Samuel L. Jackson,Onni Tommila,Ted Levine,Victor Garber;2014
1874;Viy,Oleg Stepchenko,Oleg Stepchenko,Aleksandr Karpov,Jason Flemyng,Andrei Smolyakov,Aleksey Chadov,Agniya Ditkovskite;2014
1875;Land of the Dead,George A. Romero,George A. Romero,Simon Baker,John Leguizamo,Dennis Hopper,Robert Joy;2005
1876;I Love You, Beth Cooper,Chris Columbus,Larry Doyle,Hayden Panettiere,Paul Rust,Lauren London,Jack Carpenter;2009
1877;The Eagle,Kevin Macdonald,Rosemary Sutcliff,Jeremy Brock,Channing Tatum,Mark Strong,Jamie Bell,Donald Sutherland;2011
1878;Child's Play,Tom Holland,Don Mancini,John Lafia,Tom Holland,Catherine Hicks,Chris Sarandon,Alex Vincent,Brad Dourif;1988
1879;Bride Wars,Gary Winick,Greg DePaul,Casey Wilson,June Diane Raphael,Anne Hathaway,Kate Hudson,Bryan Greenberg,Chris Pratt;2009
1880;A Thousand Words,Brian Robbins,Steve Koren,Eddie Murphy,Allison Janney,Cliff Curtis,Clark Duke;2012
1881;Bad Ass 2: Bad Asses,Craig Moss,Craig Moss,Danny Trejo,Danny Glover,Andrew Divoff,Jacqueline Obradors;2014
1882;Casper,Brad Silberling,Sherri Stoner,Deanna Oliver,Christina Ricci,Bill Pullman,Cathy Moriarty,Eric Idle;1995
1883;Big Trouble in Little China,John Carpenter,Gary Goldman,David Z. Weinstein,Kurt Russell,Kim Cattrall,Dennis Dun,James Hong;1986
1884;Blades of Glory,Josh Gordon,Will Speck,Jeff Cox,Craig Cox,Busy Philipps,John Altschuler,Dave Krinsky,Will Ferrell,Jon Heder,Will Arnett,Amy Poehler;2007
1885;Amateur Teens,Niklaus Hilber,Niklaus Hilber,Patrick Tönz,Fabrizio Borsani,Annina Walt,Carla Chiara Bär,Luna Wedler;2015
1886;Slow West,John Maclean,John Maclean,Michael Fassbender,Kodi Smit-McPhee,Ben Mendelsohn,Caren Pistorius;2015
1887;The Jacket,John Maybury,Tom Bleecker,Marc Rocco,Adrien Brody,Keira Knightley,Kris Kristofferson,Jennifer Jason Leigh;2005
1888;The Princess Diaries 2: Royal Engagement,Garry Marshall,Shonda Rhimes,Anne Hathaway,Julie Andrews,Héctor Elizondo,John Rhys-Davies;2004
1889;Etiquette For Mistresses,Chito S. Roño,Julie Yap Daza,Kim Chiu,Kris Aquino,Iza Calzado,Claudine Barretto;2015
1890;Tad, the Lost Explorer,Enrique Gato,Verónica Fernández,Neil Landau,Jordi Gasull,Javier López Barreira,Gorka Magallón,Ignacio del Moral,Fiona Glascott,Lewis Macleod,Kerry Shale,Óscar Barberán;2012
