entity_id,Id,Title,Director,Year,Cast
616,a1014,not easily broken,bill duke,2009,"morris chestnut, taraji p. henson, maeve quinlan"
617,b2080,slither,james gunn,2006,"nathan fillion, elizabeth banks, gregg henry, michael rooker"
617,d183,slither,james gunn,2006,"michael rooker,elizabeth banks,nathan fillion,gregg henry,tania saulnier,jenna fischer"
617,a2362,slither,james gunn,2006,"nathan fillion, elizabeth banks, michael rooker"
618,d1977,savages,oliver stone,2012,"taylor kitsch,blake lively,aaron johnson,john travolta,benicio del toro,salma hayek"
618,b233,savages,oliver stone,2012,"taylor kitsch, aaron taylor-johnson, blake lively, salma hayek"
618,a236,savages,oliver stone,2012,"aaron taylor-johnson, taylor kitsch, blake lively"
619,a1889,hide and seek,john polson,2005,"robert de niro, dakota fanning, famke janssen"
619,b1660,hide and seek,john polson,2005,"robert de niro, dakota fanning, famke janssen, elisabeth shue"
620,a175,joyful noise,todd graff,2012,"queen latifah, dolly parton, keke palmer"
620,d2128,joyful noise,todd graff,2012,"queen latifah,dolly parton,keke palmer,jeremy jordan,dexter darden,courtney b. vance,jesse l. martin"
620,b172,joyful noise,todd graff,2012,"queen latifah, dolly parton, keke palmer, jeremy jordan"
621,d1472,last vegas,jon turteltaub,2013,"robert de niro,morgan freeman,michael douglas,mary steenburgen,kevin kline,jerry ferrara,romany malco,roger bart,joanna gleason"
621,b2580,last vegas,jon turteltaub,2013,"michael douglas, robert de niro, morgan freeman, kevin kline"
621,a2824,last vegas,jon turteltaub,2013,"robert de niro, michael douglas, morgan freeman"
622,a1513,not another teen movie,joel gallen,2001,"chyler leigh, jaime pressly, chris evans"
622,b1316,not another teen movie,joel gallen,2001,"chyler leigh, jaime pressly, chris evans, mia kirshner"
623,d151,the departed,martin scorsese,2007,"leonardo dicaprio,matt damon,jack nicholson,mark wahlberg,martin sheen,ray winstone,vera farmiga,anthony anderson,alec baldwin"
623,a2128,the departed,martin scorsese,2006,"leonardo dicaprio, matt damon, jack nicholson"
623,b1877,the departed,martin scorsese,2006,"leonardo dicaprio, matt damon, jack nicholson, mark wahlberg"
624,c5393,the blues brothers,john landis,1980,"john belushi, dan aykroyd, cab calloway"
624,b2937,the blues brothers,john landis,1980,"john belushi, dan aykroyd, james brown, cab calloway"
625,a601,no strings attached,ivan reitman,2011,"natalie portman, ashton kutcher, kevin kline"
625,d2337,no strings attached,ivan reitman,2011,"natalie portman,ashton kutcher,cary elwes,kevin kline,greta gerwig,lake bell,ophelia lovibond,olivia thirlby,chris bridges,jake johnson"
625,b566,no strings attached,ivan reitman,2011,"natalie portman, ashton kutcher, kevin kline, cary elwes"
626,b806,yes man,peyton reed,2008,"jim carrey, zooey deschanel, bradley cooper, rhys darby"
626,d2821,yes man,peyton reed,2008,"jim carrey,zooey deschanel,bradley cooper,john michael higgins,terence stamp,danny masterson,fionnula flanagan"
626,a861,yes man,peyton reed,2008,"jim carrey, zooey deschanel, bradley cooper"
627,b2668,a single shot,david m. rosenthal,2013,"sam rockwell, jeffrey wright, william h. macy, kelly reilly"
627,a2921,a single shot,david m. rosenthal,2013,"sam rockwell, jeffrey wright, kelly reilly"
627,d1529,a single shot,david m. rosenthal,2013,"sam rockwell,william h. macy,jeffrey wright,kelly reilly,ted levine,jason isaacs,joe anderson,ophelia lovibond,melissa leo"
628,b734,the other boleyn girl,justin chadwick,2008,"eric bana, natalie portman, scarlett johansson, jim sturgess"
628,a789,the other boleyn girl,justin chadwick,2008,"natalie portman, scarlett johansson, eric bana"
628,d3073,the other boleyn girl,justin chadwick,2008,"natalie portman,scarlett johansson,eric bana,jim sturgess,mark rylance,kristin scott thomas"
629,b576,puss in boots,chris miller,2011,"antonio banderas, salma hayek, zach galifianakis, billy bob thornton"
629,a613,puss in boots,chris miller,2011,"antonio banderas, salma hayek, zach galifianakis"
630,a519,the descendants,alexander payne,2011,"george clooney, shailene woodley, amara miller"
630,d2110,the descendants,alexander payne,2011,"george clooney,shailene woodley,amara miller,nick krause,beau bridges,robert forster,matthew lillard,judy greer"
630,b492,the descendants,alexander payne,2011,"george clooney, shailene woodley, amara miller, beau bridges"
631,a1481,kill me later,dana lustig,2001,"selma blair, max beesley, o'neal compton"
631,b1290,kill me later,dana lustig,2001,"selma blair, max beesley, o'neal compton, lochlyn munro"
632,a1770,starsky & hutch,todd phillips,2004,"ben stiller, owen wilson, snoop dogg"
632,b1548,starsky & hutch,todd phillips,2004,"ben stiller, owen wilson, snoop dogg, fred williamson"
633,b2077,silent hill,christophe gans,2006,"radha mitchell, sean bean, laurie holden, deborah kara unger"
633,d232,silent hill,christophe gans,2006,"radha mitchell,laurie holden,sean bean,deborah kara unger,tanya allen,jodelle ferland,kim coates,alice krige"
633,a2359,silent hill,christophe gans,2006,"radha mitchell, laurie holden, sean bean"
634,a69,the cabin in the woods,drew goddard,2012,"kristen connolly, chris hemsworth, anna hutchison"
634,b70,the cabin in the woods,drew goddard,2012,"kristen connolly, chris hemsworth, anna hutchison, fran kranz"
634,d2024,the cabin in the woods,,2012,"chris hemsworth,richard jenkins,bradley whitford,kristen connolly,anna hutchison,fran kranz,jesse williams"
635,b246,step up revolution,scott speer,2012,"kathryn mccormick, ryan guzman, misha gabriel, cleopatra coleman"
635,a249,step up revolution,scott speer,2012,"kathryn mccormick, ryan guzman, cleopatra coleman"
635,d1929,step up revolution,scott speer,2012,"kathryn mccormick,ryan guzman,peter gallagher,cleopatra coleman,adam g. sevani"
636,a2150,factory girl,george hickenlooper,2007,"sienna miller, guy pearce, hayden christensen"
636,b1896,factory girl,george hickenlooper,2007,"sienna miller, guy pearce, hayden christensen, jimmy fallon"
637,b1531,secret window,david koepp,2004,"johnny depp, john turturro, maria bello, timothy hutton"
637,a1751,secret window,david koepp,2004,"johnny depp, maria bello, john turturro"
638,b1976,lady in the water,m. night shyamalan,2006,"paul giamatti, bryce dallas howard, jeffrey wright, bob balaban"
638,d60,lady in the water,m. night shyamalan,2006,"paul giamatti,bryce dallas howard,jeffrey wright,bob balaban,m. night shyamalan,cindy cheung"
638,a2240,lady in the water,m. night shyamalan,2006,"paul giamatti, bryce dallas howard, jeffrey wright"
639,a2012,white noise,geoffrey sax,2005,"michael keaton, deborah kara unger, ian mcneice"
639,b1777,white noise,geoffrey sax,2005,"michael keaton, chandra west, deborah kara unger, ian mcneice"
640,a1280,men of honor,george tillman jr.,2000,"cuba gooding jr., robert de niro, charlize theron"
640,b1104,men of honor,george tillman jr.,2000,"robert de niro, cuba gooding jr., charlize theron, aunjanue ellis"
641,b2044,pulse,jim sonzero,2006,"kristen bell, ian somerhalder, christina milian, rick gonzalez"
641,a2320,pulse,jim sonzero,2006,"kristen bell, rick gonzalez, christina milian"
642,b3100,star trek: insurrection,jonathan frakes,1998,"patrick stewart, brent spiner, jonathan frakes, michael dorn"
642,c3432,star trek: insurrection,jonathan frakes,1998,"patrick stewart, jonathan frakes, brent spiner"
643,d256,walk the line,james mangold,2005,"joaquin phoenix,reese witherspoon,ginnifer goodwin,robert patrick,dallas roberts,dan john miller,larry bagby,shelby lynne,tyler hilton,waylon malloy payne,shooter jennings"
643,a2005,walk the line,james mangold,2005,"joaquin phoenix, reese witherspoon, ginnifer goodwin"
643,b1770,walk the line,james mangold,2005,"joaquin phoenix, reese witherspoon, ginnifer goodwin, dallas roberts"
644,b395,passion play,mitch glazer,2011,"mickey rourke, megan fox, bill murray, kelly lynch"
644,a413,passion play,mitch glazer,2011,"mickey rourke, megan fox, bill murray"
645,b1345,serendipity,peter chelsom,2001,"john cusack, kate beckinsale, jeremy piven, molly shannon"
645,a1547,serendipity,peter chelsom,2001,"john cusack, kate beckinsale, jeremy piven"
646,a2503,michael clayton,tony gilroy,2007,"george clooney, tilda swinton, tom wilkinson"
646,b2283,michael clayton,tony gilroy,2007,"george clooney, tilda swinton, tom wilkinson, sydney pollack"
646,d30,michael clayton,tony gilroy,2007,"george clooney,sean cullen,tom wilkinson,tilda swinton,sydney pollack,michael o'keefe,ken howard,denis o'hare"
647,d3145,youth without youth,,2007,"tim roth,maria lara,bruno ganz,andre hennicke,marcel iures"
647,b2392,youth without youth,francis ford coppola,2007,"tim roth, alexandra maria lara, bruno ganz, andr hennicke"
647,a2624,youth without youth,francis ford coppola,2007,"tim roth, alexandra maria lara, bruno ganz"
648,b1589,alone in the dark,uwe boll,2005,"christian slater, tara reid, stephen dorff, frank c. turner"
648,a1813,alone in the dark,uwe boll,2005,"christian slater, tara reid, stephen dorff"
649,b1555,suspect zero,e. elias merhige,2004,"aaron eckhart, ben kingsley, carrie-anne moss, harry lennix"
649,a1777,suspect zero,e. elias merhige,2004,"aaron eckhart, ben kingsley, carrie-anne moss"
650,b881,the girlfriend experience,steven soderbergh,2009,"sasha grey, chris santos, philip eytan, peter zizzo"
650,a944,the girlfriend experience,steven soderbergh,2009,"sasha grey, chris santos, philip eytan"
651,a1398,bandits,barry levinson,2001,"bruce willis, billy bob thornton, cate blanchett"
651,b1216,bandits,barry levinson,2001,"bruce willis, billy bob thornton, cate blanchett, troy garity"
652,b1098,lucky numbers,nora ephron,2000,"john travolta, lisa kudrow, tim roth, ed o'neill"
652,a1274,lucky numbers,nora ephron,2000,"john travolta, lisa kudrow, tim roth"
653,b2091,stick it,jessica bendinger,2006,"missy peregrym, jeff bridges, vanessa lengies, nikki soohoo"
653,a2375,stick it,jessica bendinger,2006,"missy peregrym, jeff bridges, vanessa lengies"
653,d236,stick it,jessica bendinger,2006,"jeff bridges,missy peregrym,vanessa lengies,tarah paige,nikki soohoo,maddy curley,kellan lutz,john patrick amedori"
654,a1953,our very own,cameron watson,2005,"allison janney, keith carradine, cheryl hines"
654,b1719,our very own,cameron watson,2005,"allison janney, keith carradine, cheryl hines, jason ritter"
655,a2675,the brass teapot,ramaa mosley,2013,"juno temple, michael angarano, alexis bledel"
655,b2446,the brass teapot,ramaa mosley,2013,"juno temple, michael angarano, alexis bledel, billy magnussen"
656,d3072,lions for lambs,robert redford,2007,"robert redford,meryl streep,tom cruise,michael pena,derek luke,andrew garfield,peter berg,kevin dunn"
656,b2271,lions for lambs,robert redford,2007,"robert redford, meryl streep, tom cruise, michael pea"
656,a2491,lions for lambs,robert redford,2007,"tom cruise, meryl streep, robert redford"
657,b427,the switch,josh gordon,2010,"jennifer aniston, jason bateman, patrick wilson, jeff goldblum"
657,a449,the switch,josh gordon,2010,"jennifer aniston, jason bateman, patrick wilson"
658,b1027,big mommas: like father like son,john whitesell,2011,"martin lawrence, brandon t. jackson, jessica lucas, michelle ang"
658,a498,big mommas: like father like son,john whitesell,2011,"martin lawrence, brandon t. jackson, jessica lucas"
659,b2634,plush,catherine hardwicke,2013,"emily browning, cam gigandet, xavier samuel, frances fisher"
659,a2885,plush,catherine hardwicke,2013,"emily browning, xavier samuel, cam gigandet"
659,d1570,plush,catherine hardwicke,2013,"emily browning,xavier samuel,cam gigandet,dawn olivieri,frances fisher,thomas dekker,marlene forte,kennedy waite,kimiko gelman,christopher craven"
660,a1924,the longest yard,peter segal,2005,"adam sandler, burt reynolds, chris rock"
660,b1693,the longest yard,peter segal,2005,"adam sandler, chris rock, burt reynolds, james cromwell"
661,b198,nobody walks,ry russo-young,2012,"john krasinski, olivia thirlby, rosemarie dewitt, india ennenga"
661,a202,nobody walks,ry russo-young,2012,"john krasinski, olivia thirlby, rosemarie dewitt"
661,d1880,nobody walks,ry russo-young,2012,"olivia thirlby,john krasinski,rosemarie dewitt,dylan mcdermott,rhys wakefield,justin kirk"
662,b463,the art of getting by,gavin wiesen,2011,"freddie highmore, emma roberts, michael angarano, elizabeth reaser"
662,a487,the art of getting by,gavin wiesen,2011,"freddie highmore, emma roberts, michael angarano"
663,b885,the hangover,todd phillips,2009,"bradley cooper, ed helms, zach galifianakis, justin bartha"
663,a949,the hangover,todd phillips,2009,"zach galifianakis, bradley cooper, justin bartha"
664,d134,shrek the third,chris miller,2007,"mike myers,eddie murphy,cameron diaz,antonio banderas,justin timberlake,john cleese,julie andrews,rupert everett"
664,a2572,shrek the third,chris miller,2007,"mike myers, cameron diaz, eddie murphy"
664,b2345,shrek the third,chris miller,2007,"mike myers, eddie murphy, cameron diaz, antonio banderas"
665,b2035,peaceful warrior,victor salva,2006,"nick nolte, scott mechlowicz, scott mechiowicz, amy smart"
665,a2305,peaceful warrior,victor salva,2006,"scott mechlowicz, nick nolte, amy smart"
665,d212,peaceful warrior,victor salva,2006,"nick nolte,scott mechlowicz,amy smart,tim dekay,paul wesley,ashton holmes,agnes bruckner,b.j. britt,ray wise"
666,b410,the runaways,floria sigismondi,2010,"kristen stewart, dakota fanning, michael shannon, stella maeve"
666,a430,the runaways,floria sigismondi,2010,"kristen stewart, dakota fanning, michael shannon"
666,d2571,the runaways,floria sigismondi,2010,"kristen stewart,dakota fanning,michael shannon,alia shawkat,scout taylor-compton,stella maeve,riley keough,tatum o'neal,brett cullen"
667,a488,arthur,jason winer,2011,"russell brand, helen mirren, jennifer garner"
667,b464,arthur,jason winer,2011,"russell brand, helen mirren, greta gerwig, jennifer garner"
668,a525,the double,richard ayoade,2014,"jesse eisenberg, mia wasikowska, wallace shawn"
668,b495,the double,richard ayoade,2014,"jesse eisenberg, mia wasikowska, wallace shawn, noah taylor"
668,d1134,the double,richard ayoade,2014,"jesse eisenberg,mia wasikowska,wallace shawn,noah taylor,rade šerbedžija,yasmin paige,james fox,nathalie cox,phyllis somerville,sally hawkins"
669,a2528,norbit,brian robbins,2007,"eddie murphy, thandie newton, terry crews"
669,b2304,norbit,brian robbins,2007,"eddie murphy, thandie newton, charles q. murphy, terry crews"
670,a74,the campaign,jay roach,2012,"will ferrell, zach galifianakis, jason sudeikis"
670,d1938,the campaign,jay roach,2012,"will ferrell,zach galifianakis,jason sudeikis,dylan mcdermott,katherine lanasa,sarah baker,john lithgow,dan aykroyd,brian cox"
670,b74,the campaign,jay roach,2012,"will ferrell, zach galifianakis, jason sudeikis, dylan mcdermott"
671,b1201,the affair of the necklace,charles shyer,2001,"hilary swank, jonathan pryce, simon baker, adrien brody"
671,a1381,the affair of the necklace,charles shyer,2001,"hilary swank, simon baker, jonathan pryce"
672,b550,the lincoln lawyer,brad furman,2011,"marisa tomei, matthew mcconaughey, ryan phillippe, josh lucas"
672,a584,the lincoln lawyer,brad furman,2011,"matthew mcconaughey, marisa tomei, ryan phillippe"
673,a1021,orphan,jaume collet-serra,2009,"vera farmiga, peter sarsgaard, isabelle fuhrman"
673,d2723,orphan,jaume collet-serra,2009,"vera farmiga,peter sarsgaard,isabelle fuhrman,aryana engineer,jimmy bennett,cch pounder,margo martindale,rosemary dunsmore"
673,b950,orphan,jaume collet-serra,2009,"peter sarsgaard, vera farmiga, isabelle fuhrman, jimmy bennett"
674,b2189,dan in real life,peter hedges,2007,"steve carell, steven carrell, juliette binoche, dane cook"
