ID,Title,Director,Cast,Genre
c1826,killer biker chicks,regan redding,"brenna roth, sara plotkin, sarah french","action, comedy, horror"
c1827,kara no kyoukai: the garden of sinners - a study in murder - part 2,shinsuke takizawa,"maaya sakamoto, ken'ichi suzumura, takako honda","animation, action, crime"
c1828,overheard,felix chong,"daniel wu, jingchu zhang, grace huang","action, thriller"
c1829,the unbeatable,anand k.v.,"suriya, tamannaah bhatia, prabhu",action
c1830,ang panday,mac alejandre,"ramon 'bong' revilla jr., phillip salvador, iza calzado","action, adventure, comedy"
c1831,merantau,gareth evans,"iko uwais, sisca jessica, christine hakim","action, drama"
c1832,kung fu chefs,wing kin yip,"sammo kam-bo hung, vanness wu, cherrie ying","action, comedy"
c1833,naan kadavul,bala,"arya, pooja umashankar, rajendran","action, drama"
c1834,marine boy,jong-seok yoon,"kang-woo kim, jae-hyeon jo, si-yeon park","action, thriller"
c1835,robogeisha,noboru iguchi,"asami, yoshihiro nishimura, naoto takenaka","action, comedy, sci-fi"
c1836,nun of that,richard griffin,"sarah nicklin, alexandra cipolla, shanette wilson","action, comedy"
c1837,aaron... albeit a sex hero,paul bright,"matthew burnett, rafiel soto, christopher lee gibson","action, comedy, thriller"
c1838,the dark lurking,gregory connors,"tonia renee, bret kennedy, ozzie devrish","action, horror, sci-fi"
c1839,ninja masters,xin xin xiong,"luxia jiang, sam lee, siu-fai cheung","action, crime"
c1840,wrong turn at tahoe,franck khalfoun,"cuba gooding jr., miguel ferrer, harvey keitel","action, crime, drama"
c1841,obitaemyy ostrov. skhvatka,fedor bondarchuk,"vasiliy stepanov, yuliya snigir, pyotr fyodorov","action, adventure, sci-fi"
c1842,bodyguards and assassins,teddy chan,"xueqi wang, tony ka fai leung, jun hu","action, drama, history"
c1843,hardwired,ernie barbarash,"cuba gooding jr., val kilmer, michael ironside","action, sci-fi"
c1844,everybody dies,josh evans,"sergio d'amato, federico galavis, joanne baron",action
c1845,blood,ten shimoyama,"aya sugimoto, guts ishimatsu, jun kaname","action, horror"
c1847,fireball,thanakorn pongsuwan,"preeti barameeanat, khanutra chuchuaysuwan, kumpanat oungsoongnern","action, drama"
c1848,my girlfriend is an agent,terra shin,"haneul kim, ji-hwan kang, seung-ryong ryu","action, comedy, romance"
c1849,all the best: fun begins,rohit shetty,"sanjay dutt, ajay devgn, fardeen khan","action, comedy, drama"
c1850,echelon 8,joe valenti,"david wenzel, rick lohman, russell friedenberg","action, crime, drama"
c1851,red & white,yadi sugandi,"donny alamsyah, rahayu saraswati, lukman sardi","action, drama, war"
c1852,bangkok adrenaline,raimund huber,"daniel patrick o'neill, priya suandokemai, gwion jacob miles","action, comedy"
c1853,magadheera,s.s. rajamouli,"ram charan, kajal agarwal, dev gill","action, drama, romance"
c1854,ek: the power of one,sangeeth sivan,"rana jung bahadur, jaspal bhatti, preeti bhutani","action, drama, thriller"
c1855,team: the force,ajay chandhok,nan,"action, comedy, crime"
c1856,eden of the east the movie i: the king of eden,kenji kamiyama,"christine m. auten, john burgmeier, leah clark","animation, action, comedy"
c1857,the sword with no name,yong-gyun kim,"seung-woo cho, soo ae, sophie broustal","action, drama"
c1858,hottarake no shima - haruka to maho no kagami,shinsuke sato,"christine marie cabanos, patrick seitz, julie maddalena","animation, action, adventure"
c1859,frankenpimp,vivita,"tony watt, vivita, martin magee","action, comedy, fantasy"
c1860,looking for jackie,gangliang fang,"yishan zhang, jackie chan, qixing aisin-gioro","action, comedy, family"
c1861,zombie punch,silver kim,"emily tennant, landon liboiron, james pizzinato","action, horror, thriller"
c1862,assault girls,mamoru oshii,"yoshikazu fujiki, rinko kikuchi, meisa kuroki","action, sci-fi"
c1863,horrid,james pronath,"scott annala, kyle berg, russ borchardt","action, horror"
c1864,one piece: strong world,munehisa sakai,"felecia angelle, christopher bevins, kate bristol","animation, action, adventure"
c1865,girls gone gangsta,john swider,"jamie alyson caudle, stanley chauvin, lyndsey crow","action, comedy"
c1866,metallic attraction: kungfu cyborg,jeffrey lau,"jun hu, li sun, lik-sun fong","action, comedy, romance"
c1867,gang girl,damian bailey,"jesenia bailey, karina barbosa, nyasia brown","action, comedy, drama"
c1868,the fighter,javier barbera,"rafael amaya, ana layevska, tony munoz",action
c1869,tracing shadow,marco mak,"jaycee chan, hao dang, francis ng","action, comedy"
c1870,the robbers,shu-peng yang,"jun hu, wu jiang, li-chun lee",action
c1871,zero,pawel borowski,"kamilla baar, malgorzata bereza, przemyslaw bluszcz","action, drama"
c1872,night of the living dead: reanimated,mike schneider,nan,"animation, action, drama"
c1873,billa,meher ramesh,"prabhas, anushka shetty, hansika motwani","action, romance, thriller"
c1874,arya 2,sukumar,"allu arjun, kajal agarwal, navdeep","action, drama, mystery"
c1875,na igre,pavel sanaev,"sergey chirkov, marina petrenko, pavel priluchnyy","action, drama, sci-fi"
c1876,peraanmai,s.p. jhananathan,"jeyam ravi, 'kaadhal' saranya, vasundhara kashyap","action, adventure, drama"
c1877,serigala terakhir,upi avianto,"vino g. bastian, fathir muchtar, abimana arya","action, drama"
c1878,mgs: philanthropy,giacomo talamini,"giacomo talamini, phillip sacramento, patrizia liccardi","action, adventure, sci-fi"
c1879,raging phoenix,rashane limtrakul,"jeeja yanin, kazu patrick tang, nui saendaeng","action, romance"
c1880,chernaya molniya,dmitriy kiselev,"grigoriy dobrygin, ekaterina vilkova, viktor verzhbitskiy","action, sci-fi, thriller"
c1881,vettaikaran,babu sivan,nan,"action, comedy, drama"
c1882,bay rong,thanh son le,"johnny nguyen, veronica ngo, hoang phuc nguyen",action
c1883,la yuma,florence jaugey,"alma blanco, rigoberto mayorga, gabriel benavides","action, drama"
c1884,the replacement,ahmed alaa,"ahmed ezz, menna shalabi, sawsan badr","action, drama, thriller"
c1885,puthiya mugham,deepan,"prithviraj sukumaran, bala, priyamani","action, drama, thriller"
c1886,deathwave,toranong srichua,"pisarn srimunkhong, sirinda jensen, phanudet watanasuchart","action, thriller"
c1887,the hero of time,joel musch,"david blane, hannah fierman, adam boyer","action, adventure, fantasy"
c1888,4th period mystery,sang-yong lee,"chi-yong ahn, in-sook choi, jae-sang han","action, crime, drama"
c1889,final target,manop udomdej,"jacqueline apitananon, libby brien, kessarin ektawatkul",action
c1890,dneprovskiy rubezh,denis skvortsov,"svyatoslav astramovich, igor denisov, aleksandr efremov","action, adventure, history"
c1891,lady ninja kaede 2,takayuki kagawa,"luna akatsuki, kazu itsuki, yuka sakagami",action
c1892,shamelessly she-hulk,garrett gilchrist,"kierstyn elrod, lesley donne, john nania","action, comedy, drama"
c1893,the flyboys,rocco devilliers,"jesse james, reiley mcclendon, stephen baldwin","action, adventure"
c1894,indiana jones and the kingdom of the crystal skull,steven spielberg,"harrison ford, cate blanchett, shia labeouf","action, adventure"
c1895,iron man,jon favreau,"robert downey jr., gwyneth paltrow, terrence howard","action, adventure, sci-fi"
c1896,journey to the center of the earth,eric brevig,"brendan fraser, josh hutcherson, anita briem","action, adventure, family"
c1897,far cry,uwe boll,"til schweiger, emmanuelle vaugier, natalia avelon","action, adventure, sci-fi"
c1898,hell ride,larry bishop,"larry bishop, dennis hopper, michael madsen","action, drama, thriller"
c1899,hellboy ii: the golden army,guillermo del toro,"ron perlman, selma blair, doug jones","action, adventure, fantasy"
c1900,street kings,david ayer,"keanu reeves, forest whitaker, hugh laurie","action, crime, drama"
c1901,get smart,peter segal,"steve carell, anne hathaway, alan arkin","action, adventure, comedy"
c1902,red cliff,john woo,"tony chiu wai leung, takeshi kaneshiro, fengyi zhang","action, adventure, drama"
c1903,superhero movie,craig mazin,"drake bell, leslie nielsen, sara paxton","action, comedy, sci-fi"
c1904,go with peace jamil,omar shargawi,"elias samir al-sobehi, khalid alssubeihi, salah el koussa","action, drama"
c1905,kung fu panda,mark osborne,"jack black, ian mcshane, angelina jolie","animation, action, adventure"
c1906,vantage point,pete travis,"dennis quaid, forest whitaker, matthew fox","action, crime, drama"
c1907,the gamers: dorkness rising,matt vancil,"nathan rice, carol roscoe, brian lewis","action, adventure, comedy"
c1908,hancock,peter berg,"will smith, charlize theron, jason bateman","action, fantasy"
c1909,jodhaa akbar,ashutosh gowariker,"hrithik roshan, aishwarya rai bachchan, sonu sood","action, adventure, biography"
c1910,punisher: war zone,lexi alexander,"ray stevenson, dominic west, julie benz","action, crime, drama"
c1911,death race,paul w.s. anderson,"jason statham, joan allen, tyrese gibson","action, sci-fi, thriller"
c1912,bad guys,rick jacobson,"sherman augustus, lee barron, tracy-marie briare","action, crime, thriller"
c1913,the sensei,diana lee inosanto,"diana lee inosanto, keith david, melissa taylor","action, drama, sport"
c1914,outlander,howard mccain,"jim caviezel, sophia myles, ron perlman","action, adventure, sci-fi"
c1915,rambo,sylvester stallone,"sylvester stallone, julie benz, matthew marsden","action, thriller, war"
c1916,max payne,john moore,"mark wahlberg, mila kunis, beau bridges","action, crime, drama"
c1917,solitaire,victor franko,"marilyn chambers, nick jandl, alex fraioli","action, drama, mystery"
c1918,the ten avatars,k.s. ravikumar,"kamal haasan, asin, mallika sherawat","action, adventure, drama"
c1919,madagascar: escape 2 africa,eric darnell,"ben stiller, chris rock, david schwimmer","animation, action, adventure"
c1920,the controller,frank michels,"bob rue, tank jones, lolita sahwany","action, adventure, comedy"
c1921,doomsday,neil marshall,"rhona mitra, bob hoskins, alexander siddig","action, sci-fi, thriller"
c1922,day of the dead,steve miner,"mena suvari, nick cannon, michael welch","action, horror"
c1923,jumper,doug liman,"hayden christensen, samuel l. jackson, jamie bell","action, adventure, sci-fi"
c1924,love story 2050,harry baweja,"harman baweja, priyanka chopra, boman irani","action, adventure, drama"
c1925,mutant chronicles,simon hunter,"thomas jane, ron perlman, devon aoki","action, adventure, horror"
c1926,sarkar raj,ram gopal varma,"amitabh bachchan, abhishek bachchan, aishwarya rai bachchan","action, crime, drama"
c1927,the fifth commandment,jesse v. johnson,"rick yune, roger yuan, dania ramirez","action, comedy, crime"
c1928,chinaman's chance: america's other slaves,aki aleong,"reggie lee, timothy bottoms, jason connery","action, drama, history"
c1929,wanted,timur bekmambetov,"angelina jolie, james mcavoy, morgan freeman","action, crime, fantasy"
c1930,the chronicles of narnia: prince caspian,andrew adamson,"ben barnes, skandar keynes, georgie henley","action, adventure, family"
c1931,rigged,jonathan dillon,"chad ortis, rebecca neuenswander, will fowler","action, adventure, crime"
c1932,body of lies,ridley scott,"leonardo dicaprio, russell crowe, mark strong","action, drama, thriller"
c1933,sucker punch,malcolm martin,"gordon alexander, antonio fargas, ian freeman",action
c1934,the baader meinhof complex,uli edel,"martina gedeck, moritz bleibtreu, johanna wokalek","action, biography, crime"
c1935,fool's gold,andy tennant,"matthew mcconaughey, kate hudson, donald sutherland","action, adventure, comedy"
c1936,deep winter,mikey hilb,"eric lively, kellan lutz, michael madsen","action, adventure"
c1938,gangster's paradise: jerusalema,ralph ziman,"rapulana seiphemo, jeffrey zekele, ronnie nyakale","action, crime, drama"
c1939,lady magdalene's,j. neil schulman,"nichelle nichols, ethan keogh, susan smythe","action, comedy, music"
c1940,ong-bak 2,tony jaa,"tony jaa, sarunyu wongkrachang, sorapong chatree",action
c1941,jackie chan presents: wushu,antony szeto,"sammo kam-bo hung, fengchao liu, wenjie wang","action, drama, family"
c1942,the incredible hulk,louis leterrier,"edward norton, liv tyler, tim roth","action, adventure, sci-fi"
c1943,speed racer,andy wachowski,"emile hirsch, matthew fox, christina ricci","action, family, sport"
c1944,bangkok dangerous,oxide pang chun,"nicolas cage, charlie yeung, shahkrit yamnarm","action, crime, thriller"
c1945,shoot first and pray you live (because luck has nothing to do with it),lance doty,"john doman, jim gaffigan, jeff hephner","action, adventure, western"
c1946,death toll,phenomenon,"lou diamond phillips, dmx, keshia knight pulliam","action, crime, thriller"
c1947,hide,k.c. bascombe,"rachel miner, christian kane, polly shannon","action, crime, drama"
c1948,quantum of solace,marc forster,"daniel craig, olga kurylenko, mathieu amalric","action, adventure"
c1949,the spirit,frank miller,"gabriel macht, samuel l. jackson, scarlett johansson","action, crime, fantasy"
c1950,starship troopers 3: marauder,edward neumeier,"casper van dien, jolene blalock, stephen hogan","action, adventure, sci-fi"
c1951,ten dead men,ross boyask,"brendan carr, terry stone, doug bradley","action, crime, thriller"
c1952,the mummy: tomb of the dragon emperor,rob cohen,"brendan fraser, jet li, maria bello","action, adventure, fantasy"
c1953,the forbidden kingdom,rob minkoff,"jackie chan, jet li, michael angarano","action, adventure, fantasy"
c1954,the rimshop,frank pinnock,"clifton powell, tommy 'tiny' lister, maia campbell","action, comedy"
c1955,three kingdoms: resurrection of the dragon,daniel lee,"andy lau, sammo kam-bo hung, maggie q","action, drama, history"
c1956,halla bol,rajkumar santoshi,"ajay devgn, vidya balan, pankaj kapur","action, crime, drama"
c1957,loaded,alan pao,"jesse metcalfe, corey large, monica keena","action, crime, drama"
c1958,player 5150,david michael o'neill,"ethan embry, kathleen robertson, christopher mcdonald","action, drama"
c1959,pineapple express,david gordon green,"seth rogen, james franco, gary cole","action, comedy, crime"
c1960,trapped,graham cantwell,"gerard mcsorley, anthony fox, laura way","action, drama, romance"
c1961,cyborg girl,jae-young kwak,"haruka ayase, keisuke koide, risa ai","action, comedy, romance"
c1962,taken,pierre morel,"liam neeson, maggie grace, famke janssen","action, thriller"
c1963,wolf,daniel alfredson,"peter stormare, robin lundberg, rolf degerlund","action, adventure, drama"
c1964,tropic thunder,ben stiller,"ben stiller, jack black, robert downey jr.","action, comedy"
c1965,china dolls,don barnhart jr.,"linda vu, don barnhart jr., don turner","action, adventure, drama"
c1966,odysseus: voyage to the underworld,terry ingram,"arnold vosloo, steve bacic, jr bourne","action, adventure, fantasy"
c1967,you don't mess with the zohan,dennis dugan,"adam sandler, john turturro, emmanuelle chriqui","action, comedy"
c1968,1968 tunnel rats,uwe boll,"toufeeq adonis, wilson bethel, adrian collins","action, drama, war"
c1969,mutant vampire zombies from the 'hood!,thunder levin,"c. thomas howell, tyshawn bryant, rachel montez collins","action, comedy, horror"
